farm,农场,nong dryang,農場 (nung4 coeng4),農場 (のうじょう),Bauernhof,농장,ferme,granja,nông trại,boerderij,bondgård,fazenda,fattoria,مزرعة (mazra'a),ферма,ladang,rusticus locus,çiftlik
court,法院,puop uenh,法院 (faat3 jyun2),裁判所 (さいばんしょ),Gericht,법원,tribunal,tribunal,tòa án,rechtbank,domstol,tribunal,tribunale,محكمة (mahkama),суд,mahkamah,forum,adliye
school,学校,ghoeuk ghaewh,學校 (hok6 haau6),学校 (がっこう),Schule,학교,école,escuela,trường,hogeschool,skola,escola,scuola,مدرسة (madrasa),школа,sekolah,schola,okul
office,办公室,beenh koung sjit,辦公室 (baan6 gung1 sat1),オフィス,Büro,사무실,bureau,oficina,văn phòng,kantoor,kontor,escritório,ufficio,مكتب (maktab),офис,pejabat,officium,ofis
room,房间,buang keenh,房間 (fong4 gaan1),部屋 (へや),Zimmer,방,chambre,cuarto,phòng,kamer,rumsala,quarto,stanzetta,غرفة (ghurfa),комната,bilik,camera,cam
town,镇,trinh,鎮 (zan3),町 (ちょう),Stadt,마을,village,pueblo,thị trấn,dorp,stad,cidade,villaggio,بلدة (balda),городок,bandar,villa,villa
university,大学,dajh ghoeuk,大學 (daai6 hok6),大学 (だいがく),Universität,대학교,université,universidad,đại học,universiteit,universitet,universidade,università,جامعة (jamia),университет,universiti,universitas,universitas
club,俱乐部,kuo ngoeuk bouq,會所 (wui2 so2),クラブ,Verein,클럽,club,club,clb,clubb,sällskap,clube,club,نادي (nadi),клуб,kelab,sodalitas,klüp
bar,酒吧,tsuq phae,酒吧 (zau2 baa1),バー,Bar,바,bar,bar,quán bar,bar,bar,bar,bar,مقهى (maqha),бар,bar,bar,bar
park,公园,koung uon,公園 (gung1 jyun2),公園 (こうえん),Park,공원,parc,parque,công viên,park,park,parque,parco,حديقة (hadika),парк,taman,parkus,park
camp,营地,jwiaeng dih,營地 (jing4 dei6),キャンプ,Lager,캠프,campamento,camp,trại khu,campingplats,läger,campismo,campeggio,مخيم (makhayyam),лагерь,khemah,castra,camp
store/shop,商店,sjyang temh,商店 (soeng1 dim3),店舗 (てんぽ),Geschäft,상점,magasin,tienda,cửa hàng,winkel,butik,loja,negozio,متجر (matjar),магазин,kedai,taberna,mağaza
theater,剧院,gyaek uenh,劇院 (gek6 jyun2),劇場 (げきじょう),Theater,극장,théâtre,teatro,rạp hát,theater,teater,teatro,teatro,مسرح (masrah),театр,teater,coenaculum,tiyatro
library,图书馆,do sjyo kwanh,圖書館 (tou4 syu1 gun2),図書館 (としょかん),Bibliothek,도서관,bibliothèque,biblioteca,thư viện,bibliotheek,bibliotek,biblioteca,biblioteca,مكتبة (maktaba),библиотека,perpustakaan,bibliotheca,kütüphane
hospital,医院,qy uenh,醫院 (ji1 jyun2),病院 (びょういん),Krankenhaus,병원,hôpital,hospital,bệnh viện,ziekenhuis,sjukhus,hospital,ospedale,مستشفى (mustashfa),больница,hospital,hospitium,hastane
church,教堂,kaewh dang,教堂 (gaau3 tong4),教会 (きょうかい),Kirche,교회,église,iglesia,nhà thờ,kerk,kyrka,igreja,chiesa,كنيسة (kanisa),церковь,gereja,basilica,ecclesia
market,市场,djyq dryang,市場 (si5 coeng4),市場 (いちば),Markt,시장,marché,mercado,chợ,markt,marknad,mercado,mercato,سوق (souq),рынок,pasar,forum mercatus,pazar
country,国家,kweok kae,國家 (gwok3 gaa1),国 (くに),Land,나라,pays,país,quốc gia,land,land,país,paese,بلد (balad),страна,negara,res publica,ülke
building,建筑物,kyonh truk mut,建築物 (gin3 zuk1 mat6),建物 (たてもの),Gebäude,건물,bâtiment,edificio,toà nhà,gebouw,byggnad,prédio,edificio,بناية (bina'),здание,bangunan,aedificium,bina
ground,地面,dih mienh,地 (dei6),地面 (じめん),Boden,땅,sol,suelo,mặt đất,grond,mark,terra,terra,أرض (ard),земля,tanah,tellus,yer
space (outer space),太空,thajh khoung,太空 (taai3 hung1),宇宙 (うちゅう),Weltraum,우주,espace,espacio,không gian,ruimte,rymd,espaço,spazio,الفضاء الخارجي (al-fada' al-khariji),космос,angkasa,spatium,astrum
bank,银行,ngyin ghang,銀行 (ngan4 hong4),銀行 (ぎんこう),Bank,은행,banque,banco,ngân hàng,bank,bank,banco,banca,بنك (bank),банк,bank,banka,banka
类 5 NLUJ,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 5 NLUJ - kaew thoung,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
walk,走,tsouq,行 (haang4),歩く (あるく),gehen,걷다,marcher,caminar,đi bộ,lopen,gå,andar,camminare,يلتفت (yaltatif),идти,berjalan,ambulare,yürümek
run,跑,phaewq,跑 (paau2),走る (はしる),rennen,달리다,courir,correr,chạy,rennen,springa,correr,correre,يجري (yajri),бежать,berlari,curre,koşmak
drive,开车,kheoj tjhiae,開車 (hoi1 ce1),運転する (うんてんする),fahren,운전하다,conduire,conducir,lái xe,rijden,köra,dirigir,guidare,يقود (yaqūd),водить,memandu,dūcere,sürmek
fly,飞,puj,飛 (fei1),飛ぶ (とぶ),fliegen,날다,voler,volar,bay,vliegen,flyga,voar,volare,يطير (yatīr),летать,terbang,volare,uçmak
swim,游泳,ju uaengh,游泳 (jau4 wing6),泳ぐ (およぐ),schwimmen,수영하다,nager,nadar,bơi,zwemmen,simma,nadar,nuotare,يسبح (yasbah),плавать,berenang,natare,yüzmek
go,去,khyoq,去 (heoi3),行く (いく),gehen,가다,aller,ir,đi,gan,åka,ir,andare,يلتقي (yltaqy),идти,pergi,ire,gitmek
stop,停,deng,停 (ting4),止まる (とまる),halten,멈추다,arrêter,detener,dừng,stoppen,stanna,parar,fermare,توقف (tawaqquf),остановиться,berhenti,sistere,durmak
sit,坐,dzwaq,坐 (zo6),座る (すわる),sitzen,앉다,asseoir,sentarse,ngồi,zitten,sitta,sentar-se,sedere,يجلس (yajlis),сидеть,duduk,sedere,oturmak
stand,站,treemh,站 (zaam6),立つ (たつ),stehen,서다,se tenir debout,estar de pie,đứng,staan,stå,ficar de pé,star ritto,يقف (yaqif),стоять,berdiri,stare in piedi,durmak
lie down,躺下,thangq ghaeq,躺下 (tong2 haa5),横になる (よこになる),sich hinlegen,누워 있다,s'allonger,tumbarse,nằm,liggen,lägga sig,deitar-se,coricarsi,يستلقي (yastalqī),лежать,berbaring,accubare,yatmak
turn,转动,trwienq doungq,轉動 (zyun2 dung6),回す (まわす),drehen,돌리다,tourner,girar,xoay,draaien,vrida,virar,girare,يدير (yudir),поворачивать,mengubah,girare,dönmek
fall,摔倒,sruit tawq,摔倒 (seoi1 dou3),落ちる (おちる),fallen,떨어지다,tomber,caer,rơi,vallen,falla,cair,cadere,يسقط (yaseqṭ),падать,jatuh,labere,düşmek
follow,跟随,keon zwie,跟隨 (gan1 ceoi4),従う (したがう),folgen,따르다,suivre,seguir,theo,volgen,följa,seguir,seguire,يتبع (yatabiʿ),следовать,mengikuti,sequi,izlemek
小类transportation,交通,kaew thoung,交通 (gaau1 tung1),交通 (こうつう),Transport,교통,transport,transporte,giao thông,vervoer,transport,transporte,trasporto,نقل (naql),транспорт,pengangkutan,transitus,taşıma
train,火车,hwaq tjhiae,火車 (fo2 ce1),電車 (でんしゃ),Zug,기차,train,tren,tàu,trein,tåg,trem,treno,قطار (qitar),поезд,kereta api,tren,tren
plane,飞机,puj kyj,飛機 (fei1 gei1),飛行機 (ひこうき),Flugzeug,비행기,avion,avión,máy bay,vliegtuig,flyg,avião,aereo,طائرة (ta'ira),самолет,pesawat terbang,aeroplanum,uçak
car,汽车,khyjh tjhiae,汽車 (hei3 ce1),車 (くるま),Auto,차,voiture,coche,xe hơi,auto,bil,carro,auto,سيارة (sayyara),автомобиль,mobil,currus,araba
truck,卡车,khaeq tjhiae,卡車 (kaa1 ce1),トラック,LKW,트럭,camion,camión,xe tải,vrachtwagen,lastbil,caminhão,camion,شاحنة (shahina),грузовик,lori,raeda,camyon
bicycle,自行车,dzih ghaeng tjhiae,自行車 (zi6 hang4 ce1),自転車 (じてんしゃ),Fahrrad,자전거,vélo,bicicleta,xe đạp,fiets,cykel,bicicleta,bicicletta,دراجة (diraja),велосипед,basikal,rota,bisiklet
bus,公共汽车,koung guongh khyjh tjhiae,巴士 (baa1 si2),バス,Bus,버스,bus,autobús,xe buýt,bus,buss,ônibus,autobus,حافلة (hafilah),автобус,bas,autocinetum,otobüs
boat,船,zjwien,船 (syun4),ボート,Boot,배,bateau,barco,thuyền,boot,båt,barco,barca,قارب (qarib),лодка,perahu,navis,tekne
ship,船,zjwien,船 (syun4),船 (ふね),Schiff,선박,bateau,barco,tàu,chip,skepp,navio,nave,سفينة (safina),корабль,kapal,linter,nave
tire,轮胎,lwin theoj,輪胎 (leon4 toi4),タイヤ,Reifen,타이어,pneu,llanta,lốp,band,däck,pneu,pneumatico,إطار (it'aar),шина,tayar,rota,lastik
gasoline,汽油,khyjh juh,汽油 (hei3 jau4),ガソリン,Benzin,휘발유,essence,gasolina,xăng,benzine,bensin,gasolina,benzina,بنزين (benzine),бензин,petrol,petrol,gaz yağı
engine,引擎,jinq gyaeng,引擎 (jan5 cing1),エンジン,Motor,엔진,moteur,motor,động cơ,motor,motor,motor,motore,محرك (muharrik),двигатель,enjin,enigne,motor
(train) ticket,火车票,hwaq tjhiae phiewh,火車票 (fo2 ce1 piu3),切符 (きっぷ),Fahrkarte,기차표,billet,billete,vé xe lửa,treinkaartje,tågbiljett,bilhete,biglietto,تذكرة القطار (tazkira alqitar),билет,teksi kereta api,billethea,tren bileti
类 5 NLUJ - lyoq driaeng,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 6 NLGD,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 6 NLGD - tsoh dzryh,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 6 NLGD - koung guoh,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 6 NLGD - kaewh juk,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 6 NLGD - koung tsak,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
小类Job,工作,koung tsoh,工作 (gung1 zok3),仕事 (しごと),Beruf,직업,métier,trabajo,công việc,baan,job,trabalho,lavoro,وظيفة (wazifa),работа,pekerjaan,officium,iş
Teacher,老师,lawq sryi,老師 (lou5 si1),先生 (せんせい),Lehrer,선생님,professeur,profesor,giáo viên,leraar,lärare,professor,professore,مدرس (modaris),учитель,guru,magister,öğretmen
Student,学生,ghoeuk sryaengh,學生 (hok6 saang1),学生 (がくせい),Schüler,학생,étudiant,estudiante,sinh viên,student,elev,aluno,studente,طالب (taleb),студент,pelajar,discipulus,öğrenci
Lawyer,律师,lwit sryi,律師 (lut6 si1),弁護士 (べんごし),Anwalt,변호사,avocat,abogado,luật sư,advocaat,advokat,advogado,avvocato,محام (muhammam),адвокат,peguam,advocatus,avukat
Doctor,医生,qy sryaengh,醫生 (ji1 saang1),医者 (いしゃ),Arzt,의사,médecin,médico,bác sĩ,dokter,läkare,médico,medico,طبيب (tabib),врач,doktor,medicus,doktor
Patient,病人,byaengh njin,病人 (beng6 jan4),患者 (かんじゃ),Patient,환자,patient,paciente,bệnh nhân,patiënt,patiente,paciente,paziente,مريض (mareedh),пациент,pesakit,aeger,hasta
Waiter,服务员,buk muoh un,服務員 (fuk6 mou6 jyun4),ウェイター,Kellner,웨이터,serveur,camarero,đầu bếp,ober,kypare,garçom,cameriere,نادل (naadil),официант,pelayan,ministra mensarum,garson
Secretary,秘书,pyih sjyo,秘書 (bei3 syu1),秘書 (ひしょ),Sekretär,비서,secrétaire,secretario,thư ký,secretaris,sekreterare,secretário,segretario,سكرتير (sikritir),секретарь,setiausaha,tabellarius,sekreter
Priest,神父,zjin puoq,神父 (san4 fu6),神父 (しんぷ),Priester,신부,prêtre,padre,cha sứ,priester,präst,padre,sacerdote,كاهن (kahan),священник,paderi,sacerdos,papaz
Police,警察,kyaengq tsrheet,警察 (ging2 caat3),警察 (けいさつ),Polizei,경찰,police,policía,cảnh sát,politie,polis,polícia,polizia,شرطة (shurta),полиция,polis,praefectus,polis
Army,军队,kun dojh,軍隊 (gwan1 deoi2),軍 (ぐん),Armee,군대,armée,ejército,quân đội,leger,armé,exército,esercito,جيش (jaysh),армия,askar,exercitus,ordu
Soldier,士兵,dzryq pyaeng,士兵 (si6 bing1),兵士 (へいし),Soldat,병사,soldat,soldado,chiến sĩ,soldaat,soldat,soldado,soldato,جندي (jundi),солдат,askar,miles,asker
Artist,艺术家,ngiejh zjwit kae,藝術家 (ngai6 seot6 gaa1),芸術家 (げいじゅつか),Künstler,예술가,artiste,artista,nghệ sĩ,kunstenaar,konstnär,artista,artista,فنان (fanān),художник,seniman,artifex,sanatçı
Author,作者,tsoh tjiaeq,作者 (coeng3 zyu2),著者 (ちょしゃ),Autor,작가,auteur,autor,tác giả,auteur,författare,autor,autore,مؤلف (mo'allef),автор,penulis,scriptor,yazar
Manager,经理,kengh lyq,經理 (ging1 lei5),マネージャー,Manager,매니저,manager,gerente,quản lý,manager,chef,chefe,manager,مدير (mudir),менеджер,pengurus,magister,müdür
Reporter,记者,kyh tjiaeq,記者 (gei3 ze2),レポーター,Reporter,기자,journaliste,reportero,phóng viên,journalist,journalist,repórter,giornalista,صحفي (sahafi),репортер,wartawan,index,muhabir
Actor,演员,jienq un,演員 (jin2 jyun4),俳優 (はいゆう),Schauspieler,배우,acteur,actor,diễn viên,acteur,skådespelare,ator,attore,ممثل (mumathil),актер,pelakon,histrio,aktör
类 6 NLGD - keng tsejh,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
Money,钱,tsienq,錢 (cin4),お金 (おかね),Geld,돈,argent,dinero,tiền,geld,pengar,dinheiro,soldi,نقود (nuqud),деньги,wang,pecunia,para
Dollar,美元,myiq nguon,美元 (mei5 jyun4),ドル,Dollar,달러,dollar,dólar,đô la,dollar,dollar,dólar,dollaro,دولار (dolar),доллар,dolar,dollar,dolar
Bill,账单,tryangh tan,賬單 (zoeng3 dan1),請求書 (きんがくしょ),Rechnung,청구서,facture,factura,hóa đơn,rekening,räkningen,factura,fattura,فاتورة (fātūrah),счёт,bil,factura,fatura
Price,价格,kaeh kak,價格 (gaa3 gok3),価格 (かかく),Preis,가격,prix,precio,giá,geldprijs,pris,preço,prezzo,سعر (s'ar),цена,harga,pretium,fiyat
Contract,合同,kop doung,合同 (gap6 tung4),契約 (けいやく),Vertrag,계약,contrat,contrato,hợp đồng,contract,avtal,contrato,contratto,عقد (aqd),контракт,perjanjian,contractus,sözleşme
buy,买,meeq,買 (maai5),買う (かう),kaufen,사다,acheter,comprar,mua,kopen,köpa,comprar,comprare,يشتري (yashtarī),купить,membeli,emere,satın almak
pay,付款,puoh khwanq,付款 (fu6 fun2),支払う (しはらう),bezahlen,지불하다,payer,pagar,trả tiền,betalen,betala,pagar,pagare,يدفع (yudfaʿ),платить,membayar,solvitur,ödemek
sell,卖,meeh,賣 (maai6),売る (うる),verkaufen,팔다,vendre,vender,bán,verkopen,sälja,vender,vendere,يبيع (yabiʿu),продавать,membeli,venundare,satmak
sign,签署,tshiem djyoh,簽署 (cin1 cyu5),サインする (さいんする),unterschreiben,서명하다,signer,firmar,đánh dấu,ondertekenen,skriva under,assinar,firmare,يوقع (yauqaʿ),подписывать,membubuhi tanda tangan,signare,imzalamak
rich,有钱,uq tsienq,有錢 (jau5 cin2),金持ち (かねもち),reich,부자인,riche,rico,giàu,rijk,rik,rico,ricco,غني (ghani),богатый,kaya,dives,zengin
poor,穷,gung,窮 (kung4),貧乏 (びんぼう),arm,가난한,pauvre,pobre,nghèo,arm, fattig,pobre,povero,فقير (faqeer),бедный,miskin,pauper,fakir
expensive,贵,kujh,貴 (gwai3),高い (たかい),teuer,비싼,cher,caro,mắc,kostbaar,dyr,caro,costoso,غالي (ghali),дорогой,mahal,carus,değerli
cheap,便宜,bienh ngye,便宜 (bin6 ji2),安い (やすい),billig,싼,bon marché,barato,rẻ,goedkoop,billig,barato,economico,رخيص (rakhees),дешевый,murah,vilis,ucuz
类 7 NLTK,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 7 NLTK - trie sjyk,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 7 NLTK - sy jwi,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
Religion,宗教,tsong kaewh,宗教 (zung1 gaau3),宗教 (しゅうきょう),Religion,종교,religion,religión,tôn giáo,religie,religion,religião,religione,دين (deen),религия,agama,religio,din
Heaven,天堂,then dang,天堂 (tin1 tong4),天国 (てんごく),Himmel,천국,cieux,cielo,thiên đường,hemel,himmel,paraíso,paradiso,الجنة (aljannah),небо,surga,caelum,cennet
Hell,地狱,dih nguok,地獄 (dei6 juk6),地獄 (じごく),Hölle,지옥,enfer,infierno,địa ngục,hel,hel,inferno,inferno,جحيم (jahim),ад,neraka,infernus,cehennem
God,神,zjin,神 (san4),神 (かみ),Gott,신,Dieu,Dios,Thượng đế,god,gud,Deus,dio,الله (Allah),бог,Tuhan,deus,Tanrı
pray,祈祷,gyj tawq,祈禱 (kei4 dou3),祈る (いのる),beten,기도하다,prier,rezar,cầu nguyện,bidden,be,orar,preghiera,يصلي (yasalli),молиться,berdoa,precari,dua etmek
类 7 NLTK - ngyon mun,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
write,写,siaeq,寫 (se2),書く (かく),schreiben,쓰다,écrire,escribir,viết,schrijven,skriva,escrever,scrivere,يكتب (yaktub),писать,menulis,scribere,yazmak
consonant,辅音,buoq qyim,輔音 (fu6 jam1),子音 (しいん),Konsonant,자음,consonne,consonante,phụ âm,medeklinker,konsonant,consoante,consonante,حرف ساكن (harf sakin),согласная,konsonan,consonans,konsonant
vowel,元音,nguon qyim,元音 (jyun4 jam1),母音 (ぼいん),Vokal,모음,voyelle,vocal,nguyên âm,klinker,vokal,vogal,vocale,حرف متحرك (harf mutaharrik),гласная,vokal,vocalis,vokal
noun,名词,miaeng zy,名詞 (ming4 ci4),名詞 (めいし),Substantiv,명사,nom,sustantivo,danh từ,naamwoord,substantiv,substantivo,sostantivo,اسم (ism),существительное,kata benda,nomen,isim
verb,动词,doungq zy,動詞 (dung6 ci4),動詞 (どうし),Verb,동사,verbe,verbo,động từ,werkwoord,verb,verbo,verbo,فعل (fi'l),глагол,kata kerja,verbum,fiil
adjective,形容词,gheng juong zy,形容詞 (jing4 jung2 ci4),形容詞 (けいようし),Adjektiv,형용사,adjectif,adjetivo,tính từ,bijvoeglijk naamwoord,adjektiv,adjetivo,aggettivo,صفة (sifa),прилагательное,kata sifat,adjectiv,sıfat
类 7 NLTK - sjyk phanh,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 7 NLTK - dziaeng komq,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 7 NLTK - hy hyeh,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
play,玩,ngwanh,玩 (waan2),遊ぶ (あそぶ),spielen,놀다,jouer,jugar,chơi,spelen,leka,jogar,gioire,يلعب (yalʿab),играть,bermain,ludere,oynamak
Ball,球,gu,球 (kau4),ボール,Ball,공,balle,pelota,quả bóng,bal,boll,bola,palla,كرة (kurrah),мяч,bola,globus,top
Game,游戏,ju hyeh,遊戲 (jau4 hei3),ゲーム,Spiel,게임,jeu,juego,trò chơi,spel,spel,jogo,gioco,لعبة (li'ba),игра,permainan,ludus,oyun
sing,唱,tjhyangh,唱 (coeng3),歌う (うたう),singen,노래하다,chanter,cantar,hát,zingen,sjunga,cantar,cantare,يغني (yughni),петь,menyanyi,canta,şarkı söylemek
dance,跳舞,dew muoq,跳舞 (tiu3 mou5),踊る (おどる),tanzen,춤을 추다,danser,bailar, khiêu vũ,dansen,dansa,dançar,danzare,يرقص (yurqis),танцевать,menari,danza,dans etmek
小类art,艺术,ngiejh zjwit,藝術 (ngai6 seot6),芸術 (げいじゅつ),Kunst,예술,art,arte,nghệ thuật,kunst,konst,arte,arte,فن (fan),искусство,seni,syntagma,kunst
band,乐队,ngoeuk dojh,樂隊 (lok6 deoi6),バンド (ばんど),Band,밴드,groupe,banda,nhóm nhạc,band,banda,banda,banda,فرقة (firqa),группа,kumpulan,capella,müzik grubu
song,歌曲,ka khuok,歌曲 (go1 kuk1),歌曲 (かきょく),Lied,노래,chanson,canción,bài hát,lied,sång,música,canto,أغنية (aghani),песня,lagu,cantus,şarkı
instrument (musical),乐器,ngoeuk khyih,樂器 (lok6 hei3),楽器 (がっき),Instrument,악기,instrumento,instrument,nhạc cụ,instrument,instrument,instrumento,strumento,آلة موسيقية (ala'at mousiqiya),музыкальный инструмент,alat muzik,organum,çalgı aleti
music,音乐,qyim ngoeuk,音樂 (jam1 ngok6),音楽 (おんがく),Musik,음악,musique,música,nhạc,muziek,musik,música,musica,موسيقى (mousiqa),музыка,muzik,musica,müzik
movie,电影,denh qyaengq,電影 (din6 jing2),映画 (えいが),Film,영화,film,película,phim,film,film,film,film,فيلم (film),фильм,filem,pellicula,film
类 7 NLTK - kyq nemh,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 8 NLKT,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 8 NLKT - sjin pyin,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
good,好,hawq,好 (hou2),いい (いい),gut,좋은,bon,bueno,tốt,goed,bra,bom,buono,جيد (jayyid),хороший,baik,bonus,iyi
bad,坏,kweejh,壞 (waai6),悪い (わるい),schlecht,나쁜,mauvais,malo,xấu,slecht,dålig,mau,cattivo,سيء (sayy'),плохой,buruk,malus,kötü
类 8 NLKT - kaew tsiejh,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 8 NLKT - munh ghouh,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 8 NLKT - qiew qyak,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
类 8 NLKT - kae deng,cmn,tupa,yue,ja,de,ko,fr,es,vi,nl,sv,pt,it,ar,ru,ms,la,tr
Marriage,婚姻,hon qin,婚姻 (fan1 jan1),結婚 (けっこん),Ehe,결혼,mariage,matrimonio,hôn nhân,huwelijk,äktenskap,casamento,matrimonio,زواج (zawāj),брак,perkahwinan,matrimonium,evlilik
Wedding,婚礼,hon lejq,婚禮 (fan1 lai5),結婚式 (けっこんしき),Hochzeit,결혼식,mariage,boda,đám cưới,bruiloft,bröllop,casamento,matrimonio,حفلة الزفاف (ḥaflat alzifāf),свадьба,perkahwinan,nuptiae,düğün
love,爱,qeojh,愛 (oi3),愛する (あいする),lieben,사랑하다,aimer,amar,yêu,houden van,älska,amar,amare,يحب (yuhubb),любить,mencintai,amat,sevmek
marry,结婚,ket hon,結婚 (git3 fan1),結婚する (けっこんする),heiraten,결혼하다,se marier,casarse,kết hôn,trouwen,gifta sig,casar-se,sposarsi,يتزوج (yatazawwaj),жениться,menikah,nubere,evlenmek
小类待分people,人,njin,人 (jan4),人 (ひと),Menschen,사람,gens,gente,người,mensen,människor,pessoas,persone,شخص (shakhs),люди,orang,homo,insan
son,儿子,njie tsyq,仔 (zi2),息子 (むすこ),Sohn,아들,fils,hijo,con trai,zoon,son,filho,figlio,ابن (ibn),сын,anak lelaki,filho,oğul
daughter,女儿,nryoq njie,女仔 (neoi5),娘 (むすめ),Tochter,딸,fille,hija,con gái,dochter,dotter,filha,figlia,ابنة (ibna),дочь,anak perempuan,filha,kız
mother,母亲,mouq tshinh,妈妈 (maa1 maa1),母 (はは),Mutter,어머니,mère,madre,mẹ,moeder,mor,mãe,madre,أم (um),мать,ibu,mãe,anne
father,父亲,puoq tshinh,爸爸 (baa1 baa1),父 (ちち),Vater,아버지,père,padre,cha,vader,far,pai,padre,أب (ab),отец,bapa,pai,baba
parent,父母,puoq mouq,父母 (fu6 mou5),両親 (りょうしん),Eltern,부모,parents,padres,phụ huynh,ouders,föräldrar,pais,genitori,الوالدين (alwālidayn),родители,ibu bapa,pais,ebeveyn
baby,婴儿,qiaeng njie,嬰兒 (jeng1 ji4),赤ちゃん (あかちゃん),Baby,아기,bébé,bebé,em bé,baby,baby,baby,bambino,طفل رضيع (ṭifl raḍīʿ),ребенок,bayi,bebê,bebek
man,男人,nom njin,男人 (naam4 jan4),男 (おとこ),Mann,남자,homme,hombre,đàn ông,man,man,homem,uomo,رجل (rajul),мужчина,lelaki,homem,erkek
woman,女人,nryoq njin,女人 (neoi5 jan4),女 (おんな),Frau,여자,femme,mujer,phụ nữ,vrouw,kvinna,mulher,donna,امرأة (imra'a),женщина,perempuan,mulher,kadın
brother,兄弟,huaeng dejq,兄弟 (hing1 dai6),兄弟 (きょうだい),Bruder,형제,frère,hermano,anh em,zoon,broder,irmão,fratello,أخ (akh),брат,abang,irmão,erkek kardeş
sister,姐妹,tsiaeq mojh,姊妹 (zeoi1 mui6),姉妹 (しまい),Schwester,자매,sœur,hermana,chị em,zus,syster,irmã,sorella,أخت (ukht),сестра,kakak perempuan,irmã,kız kardeş
family,家庭,kae deng,家庭 (gaa1 ting4),家族 (かぞく),Familie,가족,famille,familia,gia đình,familie,familj,família,famiglia,أسرة (usra),семья,keluarga,família,aile
grandfather,爷爷,jiae jiae,公公 (joeng1 joeng1),おじいさん (ojiisan),Großvater,할아버지,grand-père,abuelo,ông nội,grootvader,farfar,avô,nonno,جد (jid),дедушка,datuk,avô,dede
grandmother,奶奶,nreeq nreeq,婆婆 (po4 po4),おばあさん (obaasan),Großmutter,할머니,grand-mère,abuela,bà nội,grootmoeder,farmor,avó,nonna,جدة (jidda),бабушка,nenek,avó,nine
husband,丈夫,dryangq puo,丈夫 (zoeng6 fu1),夫 (おっと),Ehemann,남편,mari,esposo,chồng,echtgenoot,make,marido,marito,زوج (zawj),муж,suami,marido,koca
wife,妻子,tshejh tsyq,妻 (cai1),妻 (つま),Ehefrau,아내,femme,esposa,vợ,echtgenote,hustru,esposa,moglie,زوجة (zawja),жена,isteri,esposa,eş
king,国王,kweok uangh,國王 (gwok3 wong4),王 (おう),König,왕,roi,rey,vua,koning,kung,rei,re,ملك (malik),король,raja,rei,kral
queen,皇后,ghwang ghouq,皇后 (wong4 hau6),王妃 (おうひ),Königin,왕비,reine,reina,hậu,koningin,drottning,rainha,regina,ملكة (malika),королева,permaisuri,rainha,kraliçe
president,总统,tsoungq thongh,總統 (zung2 tung2),大統領 (だいとうりょう),Präsident,대통령,président,presidente,tổng thống,president,president,presidente,presidente,رئيس (ra'īs),президент,presiden,presidente,cumhurbaşkanı
neighbor,邻居,lin kyo,鄰居 (leon4 geoi1),隣人 (となりびと),Nachbar,이웃,voisin,vecino,hàng xóm,buurman,granne,vizinho,vicino,جار (jar),сосед,tetangga,vizinho,komşu
